"model_id","origin_date","target_date","horizon","lower","upper","nominal","covered","interval_score"
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-05,11,0.35,0.65,0.3,FALSE,5.58164607978999
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-06,12,0.35,0.65,0.3,FALSE,2.78133965982631
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-07,13,0.35,0.65,0.3,FALSE,1.47660627826588
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-08,14,0.35,0.65,0.3,FALSE,4.42671954303585
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-09,15,0.35,0.65,0.3,FALSE,8.15082757977944
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-10,16,0.35,0.65,0.3,FALSE,4.59579148036489
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-11,17,0.35,0.65,0.3,FALSE,4.45379464482338
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-12,18,0.35,0.65,0.3,FALSE,4.27354858249609
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-13,19,0.35,0.65,0.3,FALSE,4.61919849568624
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-14,20,0.35,0.65,0.3,FALSE,7.84890953874014
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-15,21,0.35,0.65,0.3,FALSE,5.34166452668964
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-16,22,0.35,0.65,0.3,FALSE,6.07204335292832
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-17,23,0.35,0.65,0.3,FALSE,4.09976046003013
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-18,24,0.35,0.65,0.3,FALSE,2.96299470055999
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-19,25,0.35,0.65,0.3,FALSE,2.37051157628576
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-20,26,0.35,0.65,0.3,FALSE,2.04892256443495
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-21,27,0.35,0.65,0.3,FALSE,1.56621297727058
"qdesn_latent_path_rhs_al_vb_glofas_discrepancy_smoothing_gate_20260616_c03_m420_alpha010_tau_current",2022-12-25,2023-01-22,28,0.35,0.65,0.3,FALSE,1.45379029500929
