"model_id","origin_date","target_date","horizon","lower","upper","nominal","covered","interval_score"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-13,19,0.35,0.65,0.3,FALSE,3.59524139160179
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-14,20,0.35,0.65,0.3,FALSE,6.89337997473927
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-15,21,0.35,0.65,0.3,FALSE,4.5367627380976
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-16,22,0.35,0.65,0.3,FALSE,5.24149452478903
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-17,23,0.35,0.65,0.3,FALSE,3.32549288833405
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-18,24,0.35,0.65,0.3,FALSE,2.2609956289933
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-19,25,0.35,0.65,0.3,FALSE,1.7646505469183
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-20,26,0.35,0.65,0.3,TRUE,1.57820334382976
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-21,27,0.35,0.65,0.3,TRUE,1.59027483207066
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-22,28,0.35,0.65,0.3,TRUE,1.62855509421502
